,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Team,W,L,W/L%,GB,PS/G,PA/G,SRS,season,Team Code,Player Code,Next Pts,player_year,Pts corr,Adj Pts corr,Pts diff,pts_year,Missing_Prev_Year,Total_Games_Played,Avg_Games_Per_Year,Change_Games_Played,Significant_Drop_Games_Played,Overall_Injury_Metric,Normalized_Injury_Metric
12015,Rudy Gay,PF,0.6923076923076923,UTA,0.6547619047619048,0.0,0.3340961098398169,0.1496062992125984,0.1834532374100719,0.38,0.11320754716981132,0.17424242424242423,0.254,0.11570247933884296,0.11965811965811965,0.484,0.29133333333333333,0.07843137254901962,0.06870229007633588,0.857,0.08823529411764706,0.18699186991869918,0.1550802139037433,0.07042253521126761,0.09999999999999999,0.06666666666666667,0.12280701754385963,0.19999999999999998,0.1440443213296399,2023,Utah Jazz,0.4545454545454546,0.5714285714285714,0.44005102040816324,0.2857142857142857,0.9072164948453603,0.7299578059071727,0.5154833836858006,2022-2023,33,2361,,16,-0.6652313129845814,425.55238404160724,0.6419753086419754,0.5277771567816503,0,13.130952380952381,0.7724089635854342,0.011904761904761862,0,1.3939075630252102,0.7050298751458153
12025,Rudy Gobert,C,0.4615384615384617,MIN,0.8214285714285714,0.8433734939759037,0.7025171624713958,0.40157480314960625,0.2805755395683453,0.659,0.0,0.0,0.0,0.4214876033057851,0.3333333333333333,0.663,0.43933333333333335,0.303921568627451,0.37404580152671757,0.644,0.4852941176470588,0.6747967479674797,0.6203208556149732,0.08450704225352113,0.26666666666666666,0.31111111111111106,0.2982456140350877,0.5,0.37119113573407203,2023,Minnesota Timberwolves,0.5303030303030303,0.49206349206349204,0.5178571428571428,0.19642857142857142,0.8737113402061851,0.683544303797468,0.5460725075528701,2022-2023,18,2362,,9,0.77647623316359,-980.611834862298,0.858974358974359,1.3600411347834833,0,7.988095238095238,0.7988095238095239,0.04761904761904756,0,0.8929761904761905,0.4631609200407591
12029,Rui Hachimura,PF,0.23076923076923084,LAL,0.7380952380952381,0.10843373493975904,0.5331807780320366,0.3543307086614173,0.33453237410071945,0.486,0.15094339622641512,0.1893939393939394,0.319,0.3057851239669422,0.28632478632478636,0.55,0.35333333333333333,0.13725490196078433,0.1450381679389313,0.739,0.11764705882352942,0.3008130081300813,0.24064171122994651,0.06338028169014084,0.09999999999999999,0.08888888888888889,0.14035087719298245,0.18333333333333335,0.31024930747922436,2023,Los Angeles Lakers,0.5454545454545454,0.4761904761904762,0.5331632653061225,0.08928571428571427,0.9097938144329896,0.7004219409282699,0.570619335347432,2022-2023,14,2363,,3,-0.8720166746656898,3009.111540102629,0.991150442477876,1.1367507992220158,0,2.4523809523809526,0.6130952380952381,0.25000000000000006,0,0.3815476190476191,0.21622351312042223
12052,Russell Westbrook,PG,0.6153846153846154,LAC,0.8571428571428571,0.28915662650602414,0.665903890160183,0.4645669291338583,0.48920863309352514,0.436,0.22641509433962265,0.29545454545454547,0.311,0.38842975206611574,0.4145299145299145,0.487,0.32066666666666666,0.27450980392156865,0.3282442748091603,0.656,0.17647058823529413,0.37398373983739835,0.3101604278074866,0.5281690140845071,0.3333333333333333,0.1111111111111111,0.6140350877192982,0.3666666666666667,0.4404432132963989,2023,Los Angeles Clippers,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.07142857142857142,0.8170103092783503,0.6265822784810124,0.5660876132930514,2022-2023,13,2366,,14,0.15264003948570817,-116.63734217234581,0.8594594594594595,1.613780152466969,0,12.845238095238095,0.8563492063492063,-0.059523809523809534,0,1.3523015873015876,0.6849409080220519
12075,Ryan Arcidiacono,PG,0.3846153846153848,POR,0.22619047619047616,0.04819277108433735,0.19679633867276886,0.03937007874015748,0.06834532374100719,0.243,0.07547169811320756,0.09090909090909091,0.348,0.008264462809917356,0.029914529914529912,0.071,0.23399999999999999,0.0,0.0,0.0,0.0,0.06504065040650407,0.04278074866310161,0.08450704225352113,0.09999999999999999,0.0,0.07017543859649122,0.15,0.036011080332409975,2023,Portland Trail Blazers,0.3939393939393939,0.6349206349206349,0.37755102040816324,0.3571428571428571,0.8118556701030926,0.7172995780590719,0.404833836858006,2022-2023,28,2369,,5,-0.5199696213271511,1093.1494672367808,0.8125000000000001,0.13194428919541257,0,2.75,0.4583333333333333,0.11904761904761903,0,0.35654761904761906,0.2041525504916348
12117,Saben Lee,PG,0.1923076923076924,PHO,0.2857142857142857,0.012048192771084338,0.34096109839816935,0.15748031496062992,0.1726618705035971,0.405,0.07547169811320756,0.09090909090909091,0.367,0.12396694214876033,0.15384615384615385,0.418,0.3,0.16666666666666669,0.17557251908396945,0.737,0.07352941176470588,0.10569105691056911,0.0962566844919786,0.19014084507042256,0.26666666666666666,0.0,0.17543859649122806,0.21666666666666667,0.16620498614958448,2023,Phoenix Suns,0.5757575757575758,0.44444444444444436,0.5650510204081632,0.05357142857142857,0.8170103092783503,0.5949367088607591,0.6329305135951662,2022-2023,27,2381,,2,0.8660254037844359,-0.0,1.0714285714285714,0.6089736424403657,0,1.2738095238095237,0.4246031746031746,-0.14285714285714285,0,0.126984126984127,0.09331045714634083
12120,Saddiq Bey,SF,0.1923076923076924,ATL,0.9047619047619048,0.44578313253012053,0.631578947368421,0.3622047244094488,0.3920863309352518,0.422,0.37735849056603776,0.4090909090909091,0.361,0.21487603305785125,0.23076923076923078,0.483,0.34199999999999997,0.26470588235294124,0.2366412213740458,0.861,0.1911764705882353,0.2764227642276423,0.25133689839572193,0.1056338028169014,0.3,0.044444444444444446,0.15789473684210525,0.26666666666666666,0.38227146814404434,2023,Atlanta Hawks,0.5151515151515151,0.5079365079365079,0.5025510204081632,0.05357142857142857,0.9407216494845358,0.7320675105485228,0.5664652567975831,2022-2023,0,2382,,2,0.4080712146409737,-1956.9735216798963,0.8571428571428571,1.4006393776128412,0,2.6904761904761907,0.8968253968253969,-0.059523809523809534,0,0.34087301587301594,0.19658424852596654
12154,Sam Hauser,SF,0.2692307692307693,BOS,0.9404761904761905,0.0963855421686747,0.368421052631579,0.1811023622047244,0.17985611510791366,0.455,0.339622641509434,0.3181818181818182,0.418,0.04132231404958678,0.03418803418803419,0.656,0.42066666666666663,0.019607843137254905,0.015267175572519085,0.706,0.05882352941176471,0.17073170731707318,0.13903743315508021,0.06338028169014084,0.13333333333333333,0.06666666666666667,0.07017543859649122,0.19999999999999998,0.1772853185595568,2023,Boston Celtics,0.7575757575757576,0.25396825396825395,0.7512755102040816,0.0,0.9278350515463916,0.590717299578059,0.7953172205438066,2022-2023,1,2388,,1,1.0,-0.0,2.5599999999999996,0.6495718852697234,0,1.2380952380952381,0.6190476190476191,0.6428571428571428,0,0.37857142857142856,0.2147864937598523
12167,Sam Merrill,SG,0.3076923076923077,CLE,0.047619047619047616,0.0,0.2700228832951945,0.14173228346456693,0.15827338129496404,0.409,0.18867924528301888,0.27272727272727276,0.278,0.06611570247933884,0.03418803418803419,1.0,0.3486666666666667,0.03921568627450981,0.03053435114503817,1.0,0.0,0.14634146341463414,0.0962566844919786,0.07042253521126761,0.26666666666666666,0.0,0.0,0.09999999999999999,0.13850415512465375,2023,Cleveland Cavaliers,0.6666666666666666,0.3492063492063492,0.6581632653061225,0.125,0.7835051546391751,0.4957805907172994,0.7518882175226587,2022-2023,6,2391,,2,0.9933992677987826,-0.0,1.1904761904761905,0.5074780353669714,0,0.45238095238095233,0.15079365079365079,-0.011904761904761904,0,0.056746031746031746,0.05939680023689046
12224,Sandro Mamukelashvili,C,0.1923076923076924,SAS,0.49999999999999994,0.08433734939759037,0.3501144164759725,0.1811023622047244,0.19064748201438847,0.422,0.1320754716981132,0.17424242424242423,0.303,0.1322314049586777,0.1282051282051282,0.511,0.32466666666666666,0.08823529411764708,0.09923664122137406,0.684,0.23529411764705885,0.21951219512195122,0.2299465240641711,0.09859154929577464,0.09999999999999999,0.06666666666666667,0.14035087719298245,0.19999999999999998,0.16897506925207756,2023,San Antonio Spurs,0.2272727272727273,0.8095238095238095,0.2066326530612245,0.5178571428571428,0.8015463917525771,0.8375527426160336,0.18353474320241692,2022-2023,30,2399,,1,1.0,-0.0,1.605263157894737,0.6191232031477051,0,0.976190476190476,0.488095238095238,0.02380952380952378,0,0.15357142857142855,0.10614783010076552
12226,Santi Aldama,PF,0.15384615384615397,MEM,0.9047619047619048,0.24096385542168675,0.4988558352402746,0.25196850393700787,0.24460431654676257,0.47,0.22641509433962265,0.26515151515151514,0.353,0.1652892561983471,0.1452991452991453,0.591,0.37333333333333335,0.13725490196078433,0.1450381679389313,0.75,0.16176470588235295,0.3008130081300813,0.2566844919786096,0.09154929577464789,0.19999999999999998,0.13333333333333333,0.14035087719298245,0.31666666666666665,0.24930747922437674,2023,Memphis Grizzlies,0.6666666666666666,0.3492063492063492,0.6581632653061225,0.0,0.902061855670103,0.6244725738396624,0.6903323262839879,2022-2023,15,2400,,1,1.0,-0.0,2.1951219512195124,0.9134604636605486,0,1.2738095238095237,0.6369047619047619,0.5357142857142858,0,0.35178571428571426,0.2018533195147229
12311,Scottie Barnes,SF,0.11538461538461542,TOR,0.9047619047619048,0.9156626506024097,0.7963386727688786,0.47244094488188976,0.474820143884892,0.456,0.15094339622641512,0.2196969696969697,0.281,0.4297520661157025,0.4401709401709402,0.505,0.32466666666666666,0.2450980392156863,0.24427480916030536,0.772,0.338235294117647,0.3495934959349593,0.3529411764705882,0.3380281690140845,0.3666666666666667,0.17777777777777778,0.3508771929824561,0.3666666666666667,0.42382271468144045,2023,Toronto Raptors,0.5151515151515151,0.5079365079365079,0.5025510204081632,0.2857142857142857,0.7989690721649483,0.590717299578059,0.6144259818731118,2022-2023,32,2416,,1,1.0,0.0,1.0,1.5528827882229326,0,1.7738095238095237,0.8869047619047619,0.0357142857142857,0,0.2767857142857143,0.16564043162836067
12426,Serge Ibaka,C,0.5769230769230771,MIL,0.17857142857142855,0.0,0.2654462242562929,0.12598425196850394,0.12230215827338128,0.481,0.07547169811320756,0.08333333333333334,0.333,0.10743801652892562,0.09829059829059829,0.556,0.358,0.04901960784313726,0.06106870229007634,0.615,0.1323529411764706,0.14634146341463414,0.1497326203208556,0.02112676056338028,0.03333333333333333,0.08888888888888889,0.12280701754385963,0.2333333333333333,0.11357340720221605,2023,Milwaukee Bucks,0.7727272727272727,0.23809523809523808,0.7665816326530611,0.0,0.902061855670103,0.630801687763713,0.6907099697885196,2022-2023,17,2440,,13,-0.08152523649003511,77.04717171426104,0.6029411764705882,0.41613198900091647,0,10.773809523809524,0.7695578231292517,-0.4523809523809524,0,1.0186224489795919,0.52382777167442
12443,Seth Curry,SG,0.5384615384615385,BRK,0.7142857142857143,0.08433734939759037,0.45537757437070936,0.26771653543307083,0.26618705035971224,0.463,0.28301886792452835,0.2878787878787879,0.405,0.15702479338842976,0.15384615384615385,0.525,0.3786666666666666,0.07843137254901962,0.06870229007633588,0.927,0.029411764705882356,0.11382113821138211,0.08556149732620322,0.11267605633802819,0.19999999999999998,0.022222222222222223,0.14035087719298245,0.26666666666666666,0.25484764542936283,2023,Brooklyn Nets,0.5757575757575758,0.44444444444444436,0.5650510204081632,0.21428571428571427,0.8118556701030926,0.6139240506329111,0.5932779456193353,2022-2023,2,2445,,8,0.7613058816724048,-1197.0266146162444,0.6133333333333333,0.9337595850752272,0,5.107142857142857,0.5674603174603174,-0.0357142857142857,0,0.5567460317460318,0.30081605281263885
12459,Shai Gilgeous-Alexander,PG,0.23076923076923084,OKC,0.7976190476190477,0.819277108433735,0.8123569794050343,0.8188976377952756,0.7302158273381295,0.51,0.169811320754717,0.1893939393939394,0.345,0.7851239669421488,0.7606837606837608,0.533,0.354,0.9607843137254903,0.8320610687022901,0.905,0.1323529411764706,0.3252032520325203,0.2566844919786096,0.38732394366197187,0.5333333333333333,0.2222222222222222,0.4912280701754385,0.4666666666666666,0.8698060941828254,2023,Oklahoma City Thunder,0.5,0.5238095238095237,0.4872448979591837,0.23214285714285712,0.9175257731958761,0.6962025316455698,0.5906344410876133,2022-2023,24,2449,,4,0.9698319170071927,-0.0,1.2816326530612245,3.18696206210458,0,3.642857142857143,0.7285714285714285,0.1428571428571429,0,0.48000000000000004,0.26376011356807555
12464,Shake Milton,SG,0.3076923076923077,PHI,0.8928571428571428,0.13253012048192772,0.471395881006865,0.25196850393700787,0.237410071942446,0.479,0.1320754716981132,0.14393939393939395,0.378,0.19834710743801653,0.20085470085470086,0.521,0.3566666666666667,0.12745098039215688,0.11450381679389313,0.853,0.07352941176470588,0.16260162601626016,0.13368983957219252,0.22535211267605637,0.09999999999999999,0.044444444444444446,0.21052631578947367,0.26666666666666666,0.23268698060941828,2023,Philadelphia 76ers,0.7121212121212122,0.30158730158730157,0.7053571428571429,0.05357142857142857,0.858247422680412,0.5801687763713081,0.7194108761329305,2022-2023,26,2450,,4,0.3497172547550112,-985.1535066448665,1.0243902439024393,0.852563099416512,0,2.9642857142857144,0.5928571428571429,0.2499999999999999,0,0.43071428571428566,0.23996307295703745
12515,Shaquille Harrison,SG,0.42307692307692313,POR,0.047619047619047616,0.0,0.5491990846681922,0.23622047244094488,0.2589928057553957,0.417,0.11320754716981132,0.15151515151515152,0.3,0.19834710743801653,0.22222222222222224,0.462,0.30533333333333335,0.21568627450980396,0.22900763358778625,0.733,0.029411764705882356,0.34146341463414637,0.23529411764705885,0.4225352112676056,0.7333333333333334,0.08888888888888889,0.21052631578947367,0.39999999999999997,0.24376731301939059,2023,Portland Trail Blazers,0.3939393939393939,0.6349206349206349,0.37755102040816324,0.3571428571428571,0.8118556701030926,0.7172995780590719,0.404833836858006,2022-2023,28,2460,,5,-0.10480265713361803,0.0,4.4,0.8931613422458696,0,2.071428571428571,0.3452380952380952,0.03571428571428571,0,0.2523809523809524,0.15385687287168723
12669,Skylar Mays,PG,0.2692307692307693,POR,0.05952380952380952,0.07228915662650603,0.7208237986270023,0.4488188976377953,0.4064748201438849,0.5,0.37735849056603776,0.32575757575757575,0.462,0.3057851239669422,0.29914529914529914,0.524,0.39199999999999996,0.19607843137254904,0.16793893129770995,0.923,0.04411764705882353,0.22764227642276422,0.17112299465240643,0.5845070422535212,0.3333333333333333,0.044444444444444446,0.2982456140350877,0.3,0.42382271468144045,2023,Portland Trail Blazers,0.3939393939393939,0.6349206349206349,0.37755102040816324,0.3571428571428571,0.8118556701030926,0.7172995780590719,0.404833836858006,2022-2023,28,2490,,2,0.8316464808957286,-0.0,5.275862068965518,1.5528827882229326,0,0.7619047619047619,0.25396825396825395,-0.26190476190476186,0,0.02301587301587303,0.04311058081709791
12720,Spencer Dinwiddie,SG-PG,0.42307692307692313,BRK,0.9285714285714286,0.9518072289156627,0.7894736842105263,0.45669291338582674,0.4784172661870504,0.438,0.4339622641509434,0.4696969696969697,0.369,0.2892561983471075,0.3034188034188034,0.498,0.34933333333333333,0.33333333333333337,0.3206106870229008,0.812,0.05882352941176471,0.25203252032520324,0.1818181818181818,0.45774647887323944,0.26666666666666666,0.06666666666666667,0.3157894736842105,0.39999999999999997,0.47922437673130197,2023,Brooklyn Nets,0.5757575757575758,0.44444444444444436,0.5650510204081632,0.21428571428571427,0.8118556701030926,0.6139240506329111,0.5932779456193353,2022-2023,2,2500,,8,0.6504657098357888,-947.5117173274657,1.2627737226277373,1.755874002369721,0,5.440476190476191,0.6044973544973545,0.1428571428571429,0,0.6473544973544973,0.34456530890110115
12774,Stanley Johnson,SF,0.3076923076923077,SAS,0.3452380952380952,0.0,0.3569794050343249,0.17322834645669294,0.14748201438848918,0.533,0.11320754716981132,0.0984848484848485,0.45,0.1322314049586777,0.11538461538461539,0.573,0.4046666666666666,0.08823529411764708,0.09923664122137406,0.667,0.10294117647058823,0.19512195121951217,0.17112299465240643,0.15492957746478875,0.16666666666666666,0.044444444444444446,0.1929824561403509,0.26666666666666666,0.16066481994459833,2023,San Antonio Spurs,0.2272727272727273,0.8095238095238095,0.2066326530612245,0.5178571428571428,0.8015463917525771,0.8375527426160336,0.18353474320241692,2022-2023,30,2508,,7,-0.3044825943001902,474.3077612711213,0.8656716417910447,0.5886745210256867,0,5.25,0.65625,-0.21428571428571436,0,0.5263392857142858,0.2861345050121494
12796,Stephen Curry,PG,0.6153846153846154,GSW,0.6547619047619048,0.674698795180723,0.7940503432494279,0.7874015748031495,0.7266187050359711,0.493,0.9245283018867926,0.8636363636363636,0.427,0.4214876033057851,0.3760683760683761,0.579,0.4093333333333333,0.45098039215686275,0.3816793893129771,0.915,0.10294117647058823,0.43902439024390244,0.3262032085561497,0.44366197183098594,0.3,0.08888888888888889,0.5614035087719298,0.35,0.8144044321329639,2023,Golden State Warriors,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.07142857142857142,0.9536082474226801,0.7109704641350207,0.6170694864048338,2022-2023,10,2513,,13,0.7247880677469185,-720.5428804929722,1.1529411764705881,2.9839708479577913,0,10.333333333333334,0.7380952380952381,-0.09523809523809523,0,1.0785714285714287,0.5527734473659001
12839,Sterling Brown,SF,0.34615384615384626,LAL,0.03571428571428571,0.0,0.13729977116704806,0.0,0.03597122302158273,0.0,0.0,0.03787878787878788,0.0,0.0,0.021367521367521368,0.0,0.0,0.0,0.0,0.0,0.11764705882352942,0.10569105691056911,0.10695187165775401,0.035211267605633804,0.26666666666666666,0.0,0.0,0.16666666666666666,0.0,2023,Los Angeles Lakers,0.5454545454545454,0.4761904761904762,0.5331632653061225,0.08928571428571427,0.9097938144329896,0.7004219409282699,0.570619335347432,2022-2023,14,2520,,5,-0.49762785054041886,1142.3047309155315,0.0,0.0,0,3.119047619047619,0.5198412698412699,-0.5357142857142857,1,0.5031746031746032,0.27494970432238003
12950,Steven Adams,C,0.42307692307692313,MEM,0.4880952380952381,0.5060240963855422,0.6178489702517163,0.2913385826771654,0.2266187050359712,0.597,0.0,0.0,0.0,0.3057851239669422,0.26495726495726496,0.599,0.39799999999999996,0.10784313725490198,0.2366412213740458,0.364,0.75,0.5284552845528455,0.6149732620320856,0.1619718309859155,0.3,0.24444444444444446,0.3333333333333333,0.3833333333333333,0.2382271468144044,2023,Memphis Grizzlies,0.6666666666666666,0.3492063492063492,0.6581632653061225,0.0,0.902061855670103,0.6244725738396624,0.6903323262839879,2022-2023,15,2536,,9,0.21610320748092515,-258.1352813359651,1.2463768115942027,0.8728622208311907,0,8.285714285714285,0.8285714285714285,-0.4047619047619047,0,0.7899999999999999,0.4134400501650395
12980,Svi Mykhailiuk,SF,0.2692307692307693,CHO,0.369047619047619,0.0963855421686747,0.3340961098398169,0.1889763779527559,0.19424460431654678,0.445,0.24528301886792456,0.23484848484848486,0.424,0.09090909090909093,0.09829059829059829,0.473,0.3773333333333333,0.07843137254901962,0.0916030534351145,0.667,0.07352941176470588,0.09756097560975609,0.0909090909090909,0.11971830985915494,0.16666666666666666,0.022222222222222223,0.14035087719298245,0.11666666666666665,0.19113573407202217,2023,Charlotte Hornets,0.30303030303030304,0.7301587301587302,0.28443877551020413,0.30357142857142855,0.7499999999999996,0.7130801687763713,0.3319486404833837,2022-2023,4,2547,,4,0.1901478234463108,-513.9315372106888,1.5000000000000002,0.7003196888064206,0,2.9404761904761907,0.5880952380952381,-0.28571428571428575,0,0.2671428571428571,0.16098448890011408
13000,T.J. McConnell,PG,0.4615384615384617,IND,0.8809523809523809,0.07228915662650603,0.4645308924485126,0.2992125984251968,0.24820143884892087,0.543,0.05660377358490566,0.06060606060606061,0.441,0.2809917355371901,0.26495726495726496,0.556,0.3786666666666666,0.07843137254901962,0.06870229007633588,0.853,0.08823529411764706,0.2032520325203252,0.1657754010695187,0.3732394366197183,0.3666666666666667,0.022222222222222223,0.3333333333333333,0.2333333333333333,0.24099722991689748,2023,Indiana Pacers,0.4242424242424242,0.6031746031746033,0.409438775510204,0.4107142857142857,0.8865979381443294,0.7616033755274261,0.44448640483383683,2022-2023,12,2550,,7,0.8481760862875355,-0.0,1.0235294117647058,0.8830117815385301,0,6.523809523809524,0.8154761904761905,0.5714285714285714,0,0.9053571428571429,0.46913892058073003
13008,T.J. Warren,PF-SF,0.42307692307692313,PHO,0.4880952380952381,0.0,0.3752860411899313,0.2440944881889764,0.2302158273381295,0.489,0.09433962264150944,0.12121212121212122,0.328,0.21487603305785125,0.20512820512820512,0.542,0.35333333333333333,0.06862745098039216,0.06106870229007634,0.8,0.08823529411764706,0.18699186991869918,0.1550802139037433,0.07042253521126761,0.16666666666666666,0.06666666666666667,0.08771929824561403,0.25,0.2077562326869806,2023,Phoenix Suns,0.5757575757575758,0.44444444444444436,0.5650510204081632,0.05357142857142857,0.8170103092783503,0.5949367088607591,0.6329305135951662,2022-2023,27,2551,,7,0.2577563189530975,-433.6750066385865,0.48387096774193544,0.7612170530504571,1,4.357142857142857,0.5446428571428571,0.4523809523809524,0,0.8258928571428571,0.4307705036535128
13025,Taj Gibson,C,0.7307692307692308,WAS,0.5714285714285714,0.024096385542168676,0.2242562929061785,0.10236220472440945,0.09352517985611511,0.52,0.03773584905660378,0.03787878787878788,0.333,0.09917355371900827,0.08974358974358974,0.564,0.368,0.05882352941176471,0.06870229007633588,0.714,0.10294117647058823,0.09756097560975609,0.1016042780748663,0.04929577464788732,0.09999999999999999,0.044444444444444446,0.08771929824561403,0.2833333333333333,0.09418282548476453,2023,Washington Wizards,0.4242424242424242,0.6031746031746033,0.409438775510204,0.1607142857142857,0.8067010309278349,0.6540084388185652,0.5143504531722054,2022-2023,36,2555,,13,-0.4438348639244702,322.4143261508473,0.7727272727272726,0.3450850640495405,0,11.083333333333334,0.7916666666666667,-0.03571428571428581,0,1.1767857142857143,0.6001950862647077
13029,Talen Horton-Tucker,SG,0.15384615384615397,UTA,0.7619047619047619,0.24096385542168675,0.46224256292906174,0.31496062992125984,0.3381294964028777,0.419,0.169811320754717,0.23484848484848486,0.286,0.25619834710743805,0.2692307692307692,0.485,0.31133333333333335,0.18627450980392157,0.19847328244274812,0.75,0.08823529411764706,0.21138211382113822,0.17112299465240643,0.2676056338028169,0.19999999999999998,0.08888888888888889,0.3333333333333333,0.2833333333333333,0.29639889196675895,2023,Utah Jazz,0.4545454545454546,0.5714285714285714,0.44005102040816324,0.2857142857142857,0.9072164948453603,0.7299578059071727,0.5154833836858006,2022-2023,33,2556,,3,0.9334565058599141,-0.0,1.0699999999999996,1.0860029956853186,0,2.2857142857142856,0.5714285714285714,0.059523809523809534,0,0.30357142857142855,0.17857360587349003
13056,Taurean Prince,PF,0.3846153846153848,MIN,0.6309523809523809,0.04819277108433735,0.505720823798627,0.25984251968503935,0.2517985611510791,0.467,0.2641509433962264,0.27272727272727276,0.381,0.15702479338842976,0.1452991452991453,0.557,0.3766666666666666,0.11764705882352942,0.10687022900763359,0.844,0.04411764705882353,0.17886178861788618,0.1283422459893048,0.11267605633802819,0.16666666666666666,0.06666666666666667,0.22807017543859648,0.3833333333333333,0.2520775623268698,2023,Minnesota Timberwolves,0.5303030303030303,0.49206349206349204,0.5178571428571428,0.19642857142857142,0.8737113402061851,0.683544303797468,0.5460725075528701,2022-2023,18,2566,,6,-0.1804384352607014,317.7520844940952,1.2465753424657535,0.9236100243678879,0,4.964285714285714,0.7091836734693878,-0.1785714285714286,0,0.5137755102040816,0.2800682304257434
13076,Terance Mann,SG,0.3076923076923077,LAC,0.9523809523809523,0.43373493975903615,0.528604118993135,0.26771653543307083,0.23381294964028776,0.519,0.18867924528301888,0.18181818181818182,0.389,0.19834710743801653,0.17094017094017094,0.598,0.3953333333333333,0.10784313725490198,0.11450381679389313,0.78,0.14705882352941177,0.2032520325203252,0.1818181818181818,0.1619718309859155,0.16666666666666666,0.06666666666666667,0.17543859649122806,0.3,0.24376731301939059,2023,Los Angeles Clippers,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.07142857142857142,0.8170103092783503,0.6265822784810124,0.5660876132930514,2022-2023,13,2570,,3,0.8278953606392048,-3012.711217366066,0.8148148148148148,0.8931613422458696,0,3.1666666666666665,0.7916666666666666,0.0,0,0.3958333333333333,0.22312120605115787
13080,Terence Davis,SG,0.2692307692307693,SAC,0.75,0.060240963855421686,0.2997711670480549,0.1889763779527559,0.20503597122302158,0.423,0.2641509433962264,0.2878787878787879,0.366,0.08264462809917356,0.0811965811965812,0.537,0.36333333333333334,0.04901960784313726,0.05343511450381679,0.791,0.04411764705882353,0.15447154471544713,0.11764705882352942,0.07042253521126761,0.2333333333333333,0.044444444444444446,0.14035087719298245,0.26666666666666666,0.18559556786703602,2023,Sacramento Kings,0.6212121212121212,0.3968253968253968,0.610969387755102,0.0,1.0,0.7320675105485228,0.6412386706948641,2022-2023,29,2571,,3,-0.05616198009084529,203.13788198858742,0.6442307692307692,0.6800205673917417,0,2.6547619047619047,0.6636904761904762,0.4047619047619048,0,0.4532738095238095,0.25085567971015754
13117,Terrence Ross,SG,0.5,PHO,0.7380952380952381,0.10843373493975904,0.482837528604119,0.25196850393700787,0.26618705035971224,0.43,0.28301886792452835,0.3106060606060606,0.368,0.14049586776859505,0.14102564102564102,0.507,0.3546666666666667,0.03921568627450981,0.03816793893129771,0.794,0.04411764705882353,0.17073170731707318,0.1283422459893048,0.1056338028169014,0.19999999999999998,0.044444444444444446,0.12280701754385963,0.25,0.22991689750692523,2023,Phoenix Suns,0.5757575757575758,0.44444444444444436,0.5650510204081632,0.05357142857142857,0.8170103092783503,0.5949367088607591,0.6329305135951662,2022-2023,27,2579,,10,0.37388999747981866,-466.9886068522935,0.8300000000000001,0.8424135387091726,0,8.595238095238095,0.7813852813852814,0.0,0,0.9376623376623378,0.4847371125490982
13180,Terry Rozier,SG,0.3846153846153848,CHO,0.7380952380952381,0.7590361445783133,0.8077803203661327,0.6141732283464567,0.6798561151079136,0.415,0.4905660377358491,0.6060606060606061,0.327,0.4297520661157025,0.46153846153846156,0.48,0.32266666666666666,0.27450980392156865,0.26717557251908397,0.809,0.11764705882352942,0.26829268292682923,0.2192513368983957,0.35915492957746475,0.39999999999999997,0.06666666666666667,0.3684210526315789,0.31666666666666665,0.5844875346260388,2023,Charlotte Hornets,0.30303030303030304,0.7301587301587302,0.28443877551020413,0.30357142857142855,0.7499999999999996,0.7130801687763713,0.3319486404833837,2022-2023,4,2587,,7,0.9453542563567516,-0.0,1.093264248704663,2.1415573092486193,0,6.333333333333333,0.7916666666666666,-0.11904761904761896,0,0.6767857142857142,0.3587758336889593
13182,Terry Taylor,PF,0.1923076923076924,CHI,0.3571428571428571,0.024096385542168676,0.19450800915331806,0.10236220472440945,0.08633093525179855,0.52,0.03773584905660378,0.045454545454545456,0.263,0.09090909090909093,0.07692307692307693,0.607,0.3686666666666667,0.019607843137254905,0.03053435114503817,0.545,0.1323529411764706,0.048780487804878044,0.08021390374331551,0.02112676056338028,0.03333333333333333,0.044444444444444446,0.05263157894736842,0.13333333333333333,0.08033240997229917,2023,Chicago Bulls,0.5,0.5238095238095237,0.4872448979591837,0.3214285714285714,0.804123711340206,0.5991561181434597,0.6061178247734139,2022-2023,5,2588,,1,-1.0,7138.5,0.30208333333333337,0.29433726051284337,0,0.738095238095238,0.369047619047619,-0.023809523809523836,0,0.10357142857142856,0.08200590484319069
